"","overall_transformed","age_tran","wage_tran","international_reputation","is_sub","Top_Club","value_tran","release_tran"
"302",15691.0232102274,6.7039137219579,1e+06,1,0,"other",1.96e+10,7.4529e+10
"303",21618.8176101031,6.7039137219579,4e+06,1,1,"other",4.9e+11,2.56e+12
"304",35834.8028181981,6.89742513781528,2.56e+08,1,0,"Top_30",2.89e+14,1.24609e+15
"305",18516.6748683181,6.30150451067143,1e+06,1,1,"other",1.80625e+11,1e+12
"306",13134.3330541525,6.09177543102124,1e+06,1,1,"other",1e+10,7.5625e+10
"307",22438.4087936718,7.08628242288099,8.1e+07,1,1,"other",6.80625e+11,2.89e+12
"308",17784.6297377822,6.89742513781528,4e+06,1,1,"other",5.29e+10,2.01601e+11
"309",17784.6297377822,6.7039137219579,1e+06,1,1,"other",5.76e+10,2.19024e+11
"310",28681.2444787277,7.80086037616557,1.21e+08,1,0,"other",1.089e+13,3.969e+13
"311",25004.6851532663,9.07636242422116,4e+06,1,0,"other",1.40625e+11,2.56036e+11
"312",28681.2444787277,7.9704767893106,7.29e+08,1,0,"other",9.61e+12,2.916e+13
"313",25896.305974114,7.80086037616557,1.6e+07,1,0,"other",1.21e+12,2.25e+12
"314",14379.5410046167,6.50540326910651,1e+06,1,1,"other",2.25e+10,1.26736e+11
"315",25004.6851532663,7.9704767893106,9e+06,1,1,"other",6.00625e+11,1.44e+12
"316",24131.2337482305,6.50540326910651,2.5e+07,1,1,"other",2.56e+12,1.024e+13
"317",25004.6851532663,8.46070789930705,9e+06,1,0,"other",4.55625e+11,8.29921e+11
"318",28681.2444787277,6.89742513781528,7.84e+08,1,0,"other",2.5e+13,1e+14
"319",22438.4087936718,7.62784626614106,4e+06,1,0,"other",3.025e+11,1e+12
"320",18516.6748683181,6.30150451067143,1e+06,1,1,"other",1.6e+11,6.889e+11
"321",25004.6851532663,9.07636242422116,4e+06,1,0,"other",7.29e+10,2.23729e+11
"322",30630.6439676987,8.30023899891754,4.41e+08,1,0,"Top_30",2.116e+13,4.9e+13
"323",30630.6439676987,8.46070789930705,1.225e+09,1,1,"other",1.764e+13,7.056e+13
"324",25896.305974114,8.30023899891754,2.5e+07,1,1,"other",6.80625e+11,1.44e+12
"325",21618.8176101031,7.80086037616557,1e+06,1,0,"other",1.6e+11,2.5e+11
"326",24131.2337482305,8.46070789930705,4e+06,1,0,"other",3.30625e+11,6.95556e+11
"327",11954.4062473755,6.30150451067143,1e+06,1,1,"other",3.6e+09,1.4161e+10
"328",14379.5410046167,6.50540326910651,2.5e+07,1,1,"other",1.96e+10,1.25316e+11
"329",25896.305974114,7.62784626614106,4.9e+07,1,1,"other",1.44e+12,3.61e+12
"330",27734.48059515,7.9704767893106,3.6e+07,1,0,"other",5.76e+12,2.401e+13
"331",13134.3330541525,5.87571073418712,1e+06,1,1,"other",1e+10,5.6644e+10
"332",19266.0021327151,7.08628242288099,1.6e+07,1,1,"other",1.05625e+11,3.61201e+11
"333",22438.4087936718,7.08628242288099,4e+06,1,1,"other",4.9e+11,2.25e+12
"334",22438.4087936718,7.08628242288099,1e+06,1,1,"other",5.25625e+11,1.21e+12
"335",12536.2724666846,6.09177543102124,1e+06,1,1,"other",6.4e+09,3.61e+10
"336",21618.8176101031,8.30023899891754,4e+06,1,1,"other",1.225e+11,2.58064e+11
"337",24131.2337482305,9.07636242422116,1e+06,1,0,"other",5.29e+10,9.6721e+10
"338",31633.4844321214,8.9261396899676,8.1e+07,3,1,"other",1.156e+13,1.936e+13
"339",16371.9214995691,6.50540326910651,4e+06,1,1,"other",5.29e+10,0
"340",15026.9366242451,7.45123163898525,9e+06,1,1,"other",1.21e+10,3.3856e+10
"341",24131.2337482305,8.13688012439014,4e+06,1,1,"other",5.625e+11,1.44e+12
"342",15026.9366242451,5.87571073418712,1e+06,1,1,"other",2.56e+10,2.62144e+11
"343",22438.4087936718,6.7039137219579,1.44e+08,1,1,"Top_20",9.50625e+11,4e+12
"344",15691.0232102274,6.50540326910651,1e+06,1,0,"other",4e+10,1.89225e+11
"345",23275.8444024818,6.89742513781528,9e+06,1,1,"other",1e+12,3.24e+12
"346",23275.8444024818,7.80086037616557,4e+06,1,0,"other",4.225e+11,8.89249e+11
"347",17784.6297377822,8.13688012439014,9e+06,1,1,"other",2.56e+10,6.1504e+10
"348",33695.9527419033,7.62784626614106,6.76e+08,1,0,"other",9.025e+13,2.8561e+14
"349",21618.8176101031,7.62784626614106,4e+06,1,0,"other",2.75625e+11,9.17764e+11
"350",11388.6066215219,5.87571073418712,1e+06,1,1,"other",2.5e+09,5.329e+09
"351",15026.9366242451,6.7039137219579,1e+06,1,1,"other",1.21e+10,2.56e+10
"352",20816.9605262596,6.30150451067143,3.6e+07,1,1,"Top_30",6.00625e+11,4e+12
"353",20816.9605262596,6.09177543102124,1.6e+07,1,1,"other",6.00625e+11,4e+12
"354",26806.2026241036,8.13688012439014,9e+06,1,0,"other",2.89e+12,7.29e+12
"355",25896.305974114,7.9704767893106,9e+06,1,1,"other",1e+12,1.96e+12
"356",22438.4087936718,7.27079286900546,4e+06,1,0,"other",4.9e+11,9.96004e+11
"357",19266.0021327151,6.50540326910651,9e+06,1,1,"other",3.025e+11,1.96e+12
"358",22438.4087936718,7.9704767893106,1.6e+07,1,1,"other",2.75625e+11,6.41601e+11
"359",27734.48059515,7.27079286900546,4.9e+07,1,0,"other",7.84e+12,0
"360",24131.2337482305,7.45123163898525,9e+06,1,0,"other",9.025e+11,2.89e+12
"361",30630.6439676987,8.46070789930705,2.89e+08,1,0,"other",1.849e+13,8.836e+13
"362",19266.0021327151,6.09177543102124,1e+06,1,1,"other",2.75625e+11,1.21e+12
"363",32655.2205640584,6.7039137219579,1.024e+09,1,1,"Top_30",1.3225e+14,4.7961e+14
"364",21618.8176101031,6.7039137219579,1e+06,1,0,"other",4.9e+11,1.21e+12
"365",15026.9366242451,6.09177543102124,1e+06,1,1,"other",3.24e+10,1.78929e+11
"366",20816.9605262596,6.7039137219579,4e+06,1,1,"other",2.75625e+11,8.93025e+11
"367",25004.6851532663,6.89742513781528,6.4e+07,1,1,"other",1.96e+12,5.76e+12
"368",24131.2337482305,9.2243044729329,4e+06,2,0,"other",2.56e+10,4e+10
"369",18516.6748683181,6.89742513781528,4e+06,1,1,"other",1.05625e+11,4.01956e+11
"370",30630.6439676987,8.30023899891754,2.89e+08,1,0,"other",2.116e+13,3.481e+13
"371",17784.6297377822,6.30150451067143,1e+06,1,1,"other",4.84e+10,1.31769e+11
"372",31633.4844321214,7.45123163898525,9.61e+08,2,1,"other",5.625e+13,0
"373",18516.6748683181,7.45123163898525,4e+06,1,1,"other",6.25e+10,0
"374",27734.48059515,7.45123163898525,1.21e+08,1,0,"other",7.84e+12,3.249e+13
"375",17069.7509423732,6.89742513781528,1e+06,1,1,"other",3.24e+10,6.8121e+10
"376",25896.305974114,7.62784626614106,9e+06,1,0,"other",1.69e+12,3.61e+12
"377",34755.7805546427,7.45123163898525,1.369e+09,1,0,"other",1.44e+14,5.6169e+14
"378",23275.8444024818,6.50540326910651,4e+06,1,1,"other",1.21e+12,3.61e+12
"379",32655.2205640584,7.80086037616557,1.936e+09,2,1,"other",5.625e+13,2.1904e+14
"380",29646.5979860793,6.89742513781528,8.1e+07,1,1,"Top_30",2.5e+13,1.21e+14
"381",21618.8176101031,9.2243044729329,4e+06,1,0,"other",2.25e+10,3.5344e+10
"382",11954.4062473755,6.89742513781528,1e+06,1,1,"other",2.5e+09,7.744e+09
"383",30630.6439676987,7.80086037616557,1.21e+08,1,0,"other",3.6e+13,6.889e+13
"384",25004.6851532663,7.08628242288099,1.6e+07,1,1,"other",1.69e+12,5.29e+12
"385",18516.6748683181,7.80086037616557,0,1,0,"other",0,0
"386",16371.9214995691,7.08628242288099,1e+06,1,1,"other",2.56e+10,5.3824e+10
"387",28681.2444787277,6.89742513781528,3.24e+08,1,0,"other",1.764e+13,6.241e+13
"388",16371.9214995691,6.30150451067143,1e+06,1,1,"other",3.24e+10,8.8209e+10
"389",30630.6439676987,8.13688012439014,2.25e+08,1,1,"other",3.025e+13,6.889e+13
"390",25004.6851532663,7.80086037616557,9e+06,1,0,"other",9.025e+11,1.69e+12
"391",13748.7142897823,6.09177543102124,9e+06,1,1,"other",1.69e+10,1.42129e+11
"392",32655.2205640584,7.9704767893106,2.116e+09,1,0,"other",4.225e+13,1.5376e+14
"393",25004.6851532663,8.30023899891754,4e+06,1,0,"other",7.225e+11,1.21e+12
"394",24131.2337482305,8.30023899891754,9e+06,1,0,"other",5.25625e+11,1.69e+12
"395",13748.7142897823,6.7039137219579,1e+06,1,1,"other",1e+10,3.0625e+10
"396",15026.9366242451,6.7039137219579,1e+06,1,1,"other",1.44e+10,7.6176e+10
"397",22438.4087936718,6.30150451067143,4.9e+07,1,1,"Top_10",1.44e+12,9.61e+12
"398",21618.8176101031,6.7039137219579,4.9e+07,1,1,"other",5.25625e+11,2.25e+12
"399",26806.2026241036,9.2243044729329,4e+06,1,0,"other",1.225e+11,2.401e+11
"400",22438.4087936718,7.27079286900546,1.6e+07,1,0,"other",4.55625e+11,1.44e+12
"401",19266.0021327151,7.80086037616557,1e+06,1,1,"other",8.41e+10,1.70569e+11
"402",18516.6748683181,6.7039137219579,1e+06,1,1,"other",9e+10,2.45025e+11
"403",25896.305974114,6.89742513781528,8.1e+07,1,1,"other",1.96e+12,4.84e+12
"404",25896.305974114,8.61842877960116,1.69e+08,2,1,"other",6.80625e+11,2.89e+12
"405",20032.7261773365,6.09177543102124,1e+06,1,1,"other",3.90625e+11,2.25e+12
"406",26806.2026241036,6.89742513781528,2.56e+08,1,1,"Top_20",6.76e+12,2.5e+13
"407",25896.305974114,7.08628242288099,9e+06,1,0,"other",1.69e+12,4.84e+12
"408",17784.6297377822,7.27079286900546,4e+06,1,1,"other",4.84e+10,1.48225e+11
"409",31633.4844321214,7.9704767893106,8.1e+07,1,0,"other",4.225e+13,7.225e+13
"410",20032.7261773365,8.30023899891754,1e+06,1,0,"other",6.25e+10,1.14244e+11
"411",19266.0021327151,7.80086037616557,9e+06,1,1,"other",6.76e+10,1.521e+11
"412",26806.2026241036,7.80086037616557,1.21e+08,1,1,"other",4e+12,1.764e+13
"413",16371.9214995691,8.13688012439014,1e+06,1,1,"other",8.1e+09,1.2769e+10
"414",31633.4844321214,7.9704767893106,6.25e+08,2,0,"other",4.225e+13,1.1449e+14
"415",28681.2444787277,7.62784626614106,2.25e+08,1,1,"other",1.369e+13,6.4e+13
"416",22438.4087936718,7.45123163898525,9e+06,1,1,"other",4.9e+11,1.21e+12
"417",25004.6851532663,7.62784626614106,4.9e+07,1,1,"other",1.21e+12,2.56e+12
"418",11954.4062473755,6.30150451067143,1e+06,1,1,"other",3.6e+09,1.2769e+10
"419",22438.4087936718,6.7039137219579,9e+06,1,1,"other",5.25625e+11,1.69e+12
"420",23275.8444024818,7.08628242288099,9e+06,1,1,"other",7.65625e+11,2.89e+12
"421",28681.2444787277,7.80086037616557,1e+08,2,0,"other",1.089e+13,1.681e+13
"422",22438.4087936718,6.7039137219579,9e+06,1,1,"other",9.025e+11,3.24e+12
"423",21618.8176101031,7.45123163898525,9e+06,1,0,"other",3.30625e+11,5.80644e+11
"424",24131.2337482305,7.45123163898525,4e+06,1,1,"other",9.50625e+11,1.69e+12
"425",18516.6748683181,6.30150451067143,1e+06,1,1,"other",2.025e+11,1.44e+12
"426",27734.48059515,7.9704767893106,2.5e+07,1,0,"other",4e+12,6.25e+12
"427",25896.305974114,6.50540326910651,3.6e+07,1,1,"Top_10",2.89e+12,1.521e+13
"428",15026.9366242451,6.09177543102124,1e+06,1,1,"other",1.96e+10,7.6729e+10
"429",24131.2337482305,7.45123163898525,1e+06,1,1,"other",9.50625e+11,2.56e+12
"430",24131.2337482305,6.89742513781528,1e+06,1,1,"other",1.44e+12,8.41e+12
"431",14379.5410046167,6.09177543102124,1e+06,1,1,"other",1.96e+10,8.4681e+10
"432",25004.6851532663,7.45123163898525,1.6e+07,1,1,"other",1.21e+12,2.89e+12
"433",21618.8176101031,7.62784626614106,1.6e+07,1,1,"other",3.025e+11,8.48241e+11
"434",30630.6439676987,9.07636242422116,6.76e+08,2,0,"other",6.76e+12,1.936e+13
"435",25896.305974114,7.45123163898525,9e+06,1,0,"other",1.44e+12,2.56e+12
"436",15691.0232102274,7.08628242288099,1.6e+07,1,1,"other",1.69e+10,5.8081e+10
"437",21618.8176101031,7.9704767893106,1e+06,1,0,"other",2.025e+11,4.87204e+11
"438",24131.2337482305,8.61842877960116,9e+06,1,1,"other",3.30625e+11,9.00601e+11
"439",18516.6748683181,7.45123163898525,9e+06,1,1,"other",6.76e+10,2.01601e+11
"440",34755.7805546427,7.45123163898525,4.84e+08,1,1,"other",1.69e+14,8.9401e+14
"441",11954.4062473755,6.50540326910651,1e+06,1,1,"other",1.6e+09,4.9e+09
"442",24131.2337482305,6.89742513781528,6.4e+07,1,1,"other",1.69e+12,9e+12
"443",20816.9605262596,7.08628242288099,1e+06,1,1,"other",2.25625e+11,6.52864e+11
"444",31633.4844321214,7.27079286900546,1.21e+08,1,0,"other",6.4e+13,0
"445",25004.6851532663,7.62784626614106,2.5e+07,1,1,"other",1.21e+12,5.29e+12
"446",13748.7142897823,6.09177543102124,1e+06,1,1,"other",1.21e+10,4.2436e+10
"447",27734.48059515,7.08628242288099,1e+06,1,0,"other",7.84e+12,4.096e+13
"448",14379.5410046167,5.87571073418712,1e+06,1,1,"other",2.25e+10,1.14244e+11
"449",22438.4087936718,6.89742513781528,9e+06,1,1,"other",7.225e+11,2.25e+12
"450",27734.48059515,8.9261396899676,4.9e+07,1,0,"other",1.44e+12,2.56e+12
"451",21618.8176101031,6.89742513781528,1e+06,1,1,"Top_20",5.625e+11,2.89e+12
"452",23275.8444024818,6.89742513781528,2.5e+07,1,1,"other",9.025e+11,2.89e+12
"453",16371.9214995691,6.7039137219579,1.6e+07,1,1,"other",5.29e+10,2.73529e+11
"454",20032.7261773365,7.27079286900546,1e+06,1,0,"other",1.40625e+11,4.30336e+11
"455",17784.6297377822,6.50540326910651,1e+06,1,1,"other",6.25e+10,1.50544e+11
"456",21618.8176101031,7.9704767893106,9e+06,1,1,"other",2.25625e+11,6.90561e+11
"457",25896.305974114,7.62784626614106,2.5e+07,1,0,"other",1.21e+12,5.76e+12
"458",32655.2205640584,8.13688012439014,3.969e+09,2,0,"other",4.225e+13,1.5376e+14
"459",15691.0232102274,6.30150451067143,1e+06,1,1,"other",3.24e+10,1.39876e+11
"460",20032.7261773365,7.80086037616557,1e+06,1,0,"other",7.29e+10,1.33225e+11
"461",30630.6439676987,9.51372623609775,1.6e+07,2,0,"other",1.21e+12,5.76e+12
"462",27734.48059515,7.80086037616557,2.25e+08,1,0,"other",7.29e+12,0
"463",25004.6851532663,6.89742513781528,2.5e+07,1,1,"other",1.44e+12,4.84e+12
"464",26806.2026241036,7.80086037616557,3.6e+07,1,1,"other",3.24e+12,1.6e+13
"465",20816.9605262596,7.80086037616557,1e+06,1,0,"other",1.40625e+11,0
"466",36933.1175912247,7.27079286900546,3.364e+09,1,0,"other",3.0625e+14,1.19716e+15
"467",21618.8176101031,7.62784626614106,9e+06,1,0,"other",3.025e+11,5.31441e+11
"468",19266.0021327151,6.50540326910651,1e+06,1,1,"other",2.025e+11,5.85225e+11
"469",23275.8444024818,7.45123163898525,9e+06,1,0,"other",5.625e+11,1.21e+12
"470",46425.6949190571,7.80086037616557,4.84e+10,3,0,"Top_10",3.844e+15,1.315609e+16
"471",17784.6297377822,7.9704767893106,9e+06,1,0,"other",1.96e+10,5.3361e+10
"472",18516.6748683181,7.08628242288099,1e+06,1,0,"other",9e+10,3.42225e+11
"473",13748.7142897823,6.50540326910651,4e+06,1,1,"other",8.1e+09,0
"474",27734.48059515,8.30023899891754,4e+06,1,0,"other",4.84e+12,9e+12
"475",27734.48059515,6.7039137219579,1.96e+08,1,0,"Top_30",8.41e+12,2.401e+13
"476",20032.7261773365,7.27079286900546,1e+06,1,1,"other",1.6e+11,4.489e+11
"477",20032.7261773365,6.50540326910651,1e+06,1,0,"other",3.025e+11,1.21e+12
"478",24131.2337482305,8.7735324353329,9e+06,1,0,"other",2.025e+11,4.26409e+11
"479",23275.8444024818,7.45123163898525,2.5e+07,1,1,"other",7.225e+11,1.69e+12
"480",20816.9605262596,8.30023899891754,1e+06,1,0,"other",1.225e+11,1.91844e+11
"481",20816.9605262596,7.9704767893106,1.6e+07,1,0,"other",1.05625e+11,3.23761e+11
"482",25896.305974114,7.27079286900546,1.6e+07,1,1,"other",1.96e+12,4.41e+12
"483",17069.7509423732,6.89742513781528,1e+06,1,1,"other",3.24e+10,9.9225e+10
"484",26806.2026241036,7.62784626614106,4.41e+08,1,0,"other",4e+12,1.521e+13
"485",18516.6748683181,7.9704767893106,4e+06,1,1,"other",3.24e+10,9.9225e+10
"486",18516.6748683181,6.50540326910651,2.5e+07,1,1,"other",2.025e+11,1e+12
"487",25896.305974114,8.7735324353329,3.6e+07,1,1,"other",4.225e+11,9.50625e+11
"488",40344.786512142,7.80086037616557,2.601e+09,1,0,"other",7.29e+14,2.36196e+15
"489",28681.2444787277,7.62784626614106,1e+06,1,1,"other",1.521e+13,7.921e+13
"490",20032.7261773365,6.89742513781528,1e+06,1,0,"other",1.6e+11,4.356e+11
"491",29646.5979860793,6.7039137219579,3.24e+08,1,0,"other",4.225e+13,1.5376e+14
"492",13134.3330541525,6.50540326910651,1e+06,1,1,"other",8.1e+09,1.96e+10
"493",24131.2337482305,8.46070789930705,2.5e+07,1,1,"other",4.55625e+11,1.44e+12
"494",29646.5979860793,6.7039137219579,2.25e+08,1,0,"other",4.225e+13,1.0816e+14
"495",25896.305974114,6.7039137219579,1.96e+08,1,1,"other",2.25e+12,0
"496",24131.2337482305,7.62784626614106,2.5e+07,1,1,"other",8.1e+11,3.61e+12
"497",20816.9605262596,8.61842877960116,1.6e+07,1,1,"other",7.84e+10,2.401e+11
"498",30630.6439676987,7.80086037616557,1.44e+08,1,0,"other",2.5e+13,8.649e+13
"499",39188.0132051698,8.7735324353329,2.704e+09,2,0,"Top_20",1e+14,2.89e+14
"500",19266.0021327151,6.7039137219579,1e+06,1,0,"other",1.80625e+11,9.98001e+11
"501",25896.305974114,8.46070789930705,4.9e+07,1,0,"other",8.55625e+11,3.24e+12
"502",17784.6297377822,6.50540326910651,1e+06,1,1,"other",4.41e+10,1.35424e+11
"503",25896.305974114,7.08628242288099,3.6e+07,1,1,"other",1.96e+12,4.84e+12
"504",24131.2337482305,7.45123163898525,1e+06,1,1,"other",9.50625e+11,0
"505",22438.4087936718,7.80086037616557,1e+06,1,0,"other",3.6e+11,7.31025e+11
"506",15026.9366242451,6.89742513781528,1e+06,1,1,"other",1.21e+10,3.9204e+10
"507",20816.9605262596,7.08628242288099,1e+06,1,1,"other",2.75625e+11,1e+12
"508",18516.6748683181,6.50540326910651,1e+06,1,1,"other",1.05625e+11,5.83696e+11
"509",32655.2205640584,8.46070789930705,1e+06,1,0,"other",4.9e+13,2.1609e+14
"510",27734.48059515,8.9261396899676,1.6e+07,2,0,"other",1.44e+12,2.56e+12
"511",27734.48059515,7.80086037616557,4.9e+07,1,0,"other",4.84e+12,9e+12
"512",28681.2444787277,8.9261396899676,5.29e+08,2,1,"other",2.25e+12,6.76e+12
"513",24131.2337482305,7.45123163898525,9e+06,1,0,"other",9.025e+11,2.56e+12
"514",27734.48059515,8.46070789930705,4e+08,1,0,"other",3.24e+12,1.089e+13
"515",29646.5979860793,7.08628242288099,1.44e+08,1,0,"other",3.6e+13,1.7424e+14
"516",32655.2205640584,7.45123163898525,2.56e+08,1,1,"other",9.025e+13,0
"517",20816.9605262596,8.13688012439014,1e+06,1,1,"other",1.225e+11,2.23729e+11
"518",21618.8176101031,6.09177543102124,4e+06,1,1,"other",7.65625e+11,4.84e+12
"519",31633.4844321214,7.80086037616557,1e+06,1,0,"other",5.625e+13,2.9241e+14
"520",14379.5410046167,6.7039137219579,1e+06,1,1,"other",1e+10,3.8025e+10
"521",28681.2444787277,8.13688012439014,7.29e+08,1,0,"other",9e+12,2.601e+13
"522",20032.7261773365,7.45123163898525,4e+06,1,1,"other",1.40625e+11,2.47009e+11
"523",20032.7261773365,7.08628242288099,4e+06,1,0,"other",1.6e+11,3.721e+11
"524",19266.0021327151,7.45123163898525,1e+06,1,0,"other",1.05625e+11,2.21841e+11
"525",26806.2026241036,6.89742513781528,1e+08,1,1,"other",9e+12,3.364e+13
"526",29646.5979860793,7.45123163898525,1.21e+08,1,0,"other",1.936e+13,5.476e+13
"527",14379.5410046167,6.7039137219579,4e+06,1,1,"other",1.21e+10,3.3124e+10
"528",25004.6851532663,7.62784626614106,9e+06,1,1,"other",9.025e+11,2.25e+12
"529",25896.305974114,6.50540326910651,1.6e+07,1,0,"other",2.56e+12,7.84e+12
"530",30630.6439676987,8.61842877960116,2.5e+07,1,0,"other",1.296e+13,2.601e+13
"531",31633.4844321214,7.45123163898525,6.76e+08,1,1,"other",5.625e+13,1.7689e+14
"532",28681.2444787277,7.80086037616557,1.21e+08,1,0,"other",9.61e+12,2.116e+13
"533",25896.305974114,7.9704767893106,6.4e+07,1,1,"other",8.1e+11,3.24e+12
"534",25896.305974114,7.27079286900546,2.5e+07,1,1,"other",1.96e+12,0
"535",31633.4844321214,8.13688012439014,6.241e+09,2,1,"Top_10",3.025e+13,1.1025e+14
"536",13748.7142897823,6.30150451067143,1e+06,1,1,"other",1.44e+10,6.8121e+10
"537",17784.6297377822,6.89742513781528,4e+06,1,0,"other",5.76e+10,1.56816e+11
"538",25896.305974114,6.89742513781528,1.6e+07,1,0,"other",1.96e+12,5.76e+12
"539",25004.6851532663,8.46070789930705,4.9e+07,1,1,"other",4.55625e+11,1e+12
"540",28681.2444787277,8.7735324353329,2.89e+08,1,0,"other",2.25e+12,5.76e+12
"541",23275.8444024818,8.46070789930705,1e+06,1,1,"other",2.25625e+11,4.10881e+11
"542",26806.2026241036,8.13688012439014,1.21e+08,1,0,"other",2.25e+12,6.25e+12
"543",18516.6748683181,6.89742513781528,1e+06,1,1,"other",9e+10,3.42225e+11
"544",26806.2026241036,7.27079286900546,1.6e+07,1,0,"other",4.41e+12,1.089e+13
"545",22438.4087936718,6.50540326910651,2.5e+07,1,1,"other",1e+12,7.29e+12
"546",30630.6439676987,7.08628242288099,5.29e+08,1,1,"other",8.1e+13,3.9204e+14
"547",25896.305974114,8.46070789930705,8.1e+07,1,0,"other",9.025e+11,3.24e+12
"548",21618.8176101031,8.30023899891754,4e+06,1,1,"other",1.40625e+11,3.16969e+11
"549",30630.6439676987,6.7039137219579,7.84e+08,1,0,"other",5.625e+13,2.25e+14
"550",35834.8028181981,7.9704767893106,1.681e+09,2,1,"Top_30",1.5625e+14,6.9169e+14
"551",33695.9527419033,8.13688012439014,1.444e+09,2,1,"other",7.225e+13,0
"552",28681.2444787277,7.08628242288099,7.84e+08,1,1,"other",1.681e+13,5.929e+13
"553",20816.9605262596,8.61842877960116,1.6e+07,1,0,"other",8.41e+10,2.29441e+11
"554",32655.2205640584,7.80086037616557,0,1,0,"other",0,0
"555",19266.0021327151,9.37006240972088,1e+06,1,0,"other",6.4e+09,1.1664e+10
"556",22438.4087936718,8.13688012439014,1.6e+07,1,0,"other",3.025e+11,6.36804e+11
"557",21618.8176101031,6.50540326910651,1e+06,1,0,"other",7.65625e+11,3.24e+12
"558",22438.4087936718,7.62784626614106,4e+06,1,0,"other",3.6e+11,7.83225e+11
"559",27734.48059515,8.13688012439014,4.41e+08,1,0,"other",5.76e+12,2.025e+13
"560",28681.2444787277,7.27079286900546,5.76e+08,1,1,"other",1.764e+13,5.776e+13
"561",23275.8444024818,8.61842877960116,1e+06,1,1,"other",1.80625e+11,3.29476e+11
"562",28681.2444787277,8.46070789930705,1e+08,1,1,"other",7.29e+12,1.6e+13
"563",21618.8176101031,7.08628242288099,4e+06,1,0,"other",3.90625e+11,0
"564",25896.305974114,8.13688012439014,3.6e+07,1,0,"other",7.65625e+11,2.25e+12
"565",20816.9605262596,6.89742513781528,1e+06,1,1,"other",2.025e+11,6.20944e+11
"566",19266.0021327151,7.62784626614106,1e+06,1,1,"other",7.29e+10,1.48225e+11
"567",18516.6748683181,7.80086037616557,1e+06,1,0,"other",4.41e+10,1.16281e+11
"568",21618.8176101031,8.61842877960116,9e+06,1,1,"other",1.225e+11,3.75769e+11
"569",32655.2205640584,7.27079286900546,2.56e+08,1,0,"other",9.025e+13,1.96e+14
"570",26806.2026241036,6.7039137219579,4.9e+07,1,0,"other",8.41e+12,3.6e+13
"571",23275.8444024818,7.27079286900546,4e+06,1,1,"other",6.4e+11,0
"572",27734.48059515,8.13688012439014,3.6e+07,1,0,"other",5.76e+12,1.681e+13
"573",25004.6851532663,7.9704767893106,1e+08,1,0,"other",6.4e+11,1.69e+12
"574",24131.2337482305,8.30023899891754,9e+06,1,0,"other",5.25625e+11,1.69e+12
"575",23275.8444024818,6.89742513781528,9e+06,1,0,"other",1e+12,2.56e+12
"576",22438.4087936718,8.46070789930705,4e+06,1,1,"other",2.25625e+11,5.41696e+11
"577",30630.6439676987,7.27079286900546,9e+08,1,0,"other",4.9e+13,1.3689e+14
